Number,Year,Month,Day,Hour,Minute,Temp,Salinity
7163,2019,7,2,11,20,9.032,35.0699
7164,2019,7,2,11,25,9.028,35.0709
7165,2019,7,2,11,30,9.024,35.0709
7166,2019,7,2,11,35,9.024,35.0689
7167,2019,7,2,11,40,9.022,35.0719
7168,2019,7,2,11,45,9.019,35.0739
7169,2019,7,2,11,50,9.019,35.0729
7170,2019,7,2,11,55,9.018,35.0769
7171,2019,7,2,12,0,9.025,35.0729
7172,2019,7,2,12,5,9.02,35.0729
7173,2019,7,2,12,10,9.017,35.0729
7174,2019,7,2,12,15,9.014,35.0739
7175,2019,7,2,12,20,9.013,35.0739
7176,2019,7,2,12,25,9.013,35.0739
7177,2019,7,2,12,30,9.015,35.0749
7178,2019,7,2,12,35,9.018,35.0769
7179,2019,7,2,12,40,9.018,35.0749
7180,2019,7,2,12,45,9.019,35.0769
7181,2019,7,2,12,50,9.02,35.0769
7182,2019,7,2,12,55,9.017,35.0779
7183,2019,7,2,13,0,9.014,35.0789
7184,2019,7,2,13,5,9.015,35.0789
7185,2019,7,2,13,10,9.02,35.0789
7186,2019,7,2,13,15,9.02,35.0799
7187,2019,7,2,13,20,9.024,35.0779
7188,2019,7,2,13,25,9.026,35.0779
7189,2019,7,2,13,30,9.025,35.0789
7190,2019,7,2,13,35,9.025,35.0799
7191,2019,7,2,13,40,9.03,35.0799
7192,2019,7,2,13,45,9.031,35.0799
7193,2019,7,2,13,50,9.035,35.0809
7194,2019,7,2,13,55,9.038,35.0799
7195,2019,7,2,14,0,9.041,35.0809
7196,2019,7,2,14,5,9.044,35.0779
7197,2019,7,2,14,10,9.045,35.0799
7198,2019,7,2,14,15,9.047,35.0789
7199,2019,7,2,14,20,9.046,35.0789
7200,2019,7,2,14,25,9.045,35.0819
7201,2019,7,2,14,30,9.046,35.0819
7202,2019,7,2,14,35,9.043,35.0809
7203,2019,7,2,14,40,9.031,35.0819
7204,2019,7,2,14,45,9.028,35.0829
7205,2019,7,2,14,50,9.027,35.0829
7206,2019,7,2,14,55,9.034,35.0829
7207,2019,7,2,15,0,9.035,35.0829
7208,2019,7,2,15,5,9.034,35.0829
7209,2019,7,2,15,10,9.034,35.0839
7210,2019,7,2,15,15,9.036,35.0839
7211,2019,7,2,15,20,9.035,35.0839
7212,2019,7,2,15,25,9.037,35.0849
7213,2019,7,2,15,30,9.036,35.0839
7214,2019,7,2,15,35,9.034,35.0849
7215,2019,7,2,15,40,9.033,35.0839
7216,2019,7,2,15,45,9.033,35.0849
7217,2019,7,2,15,50,9.034,35.0849
7218,2019,7,2,15,55,9.036,35.0849
7219,2019,7,2,16,0,9.039,35.0849
7220,2019,7,2,16,5,9.04,35.0849
7221,2019,7,2,16,10,9.041,35.0849
7222,2019,7,2,16,15,9.041,35.0839
7223,2019,7,2,16,20,9.04,35.0859
7224,2019,7,2,16,25,9.043,35.0849
7225,2019,7,2,16,30,9.044,35.0869
7226,2019,7,2,16,35,9.049,35.0849
7227,2019,7,2,16,40,9.051,35.0839
7228,2019,7,2,16,45,9.051,35.0839
7229,2019,7,2,16,50,9.052,35.0849
7230,2019,7,2,16,55,9.053,35.0839
7231,2019,7,2,17,0,9.051,35.0839
7232,2019,7,2,17,5,9.051,35.0849
7233,2019,7,2,17,10,9.051,35.0829
7234,2019,7,2,17,15,9.051,35.0829
7235,2019,7,2,17,20,9.051,35.0839
7236,2019,7,2,17,25,9.052,35.0839
7237,2019,7,2,17,30,9.052,35.0829
7238,2019,7,2,17,35,9.053,35.0839
7239,2019,7,2,17,40,9.051,35.0839
7240,2019,7,2,17,45,9.052,35.0829
7241,2019,7,2,17,50,9.053,35.0829
7242,2019,7,2,17,55,9.054,35.0829
7243,2019,7,2,18,0,9.056,35.0829
7244,2019,7,2,18,5,9.056,35.0829
7245,2019,7,2,18,10,9.056,35.0829
7246,2019,7,2,18,15,9.057,35.0819
7247,2019,7,2,18,20,9.058,35.0819
7248,2019,7,2,18,25,9.057,35.0819
7249,2019,7,2,18,30,9.058,35.0809
7250,2019,7,2,18,35,9.058,35.0809
7251,2019,7,2,18,40,9.059,35.0819
7252,2019,7,2,18,45,9.06,35.0819
7253,2019,7,2,18,50,9.061,35.0819
7254,2019,7,2,18,55,9.062,35.0809
7255,2019,7,2,19,0,9.062,35.0809
7256,2019,7,2,19,5,9.063,35.0809
7257,2019,7,2,19,10,9.065,35.0819
7258,2019,7,2,19,15,9.065,35.0809
7259,2019,7,2,19,20,9.066,35.0809
7260,2019,7,2,19,25,9.067,35.0819
7261,2019,7,2,19,30,9.068,35.0819
7262,2019,7,2,19,35,9.069,35.0809
7263,2019,7,2,19,40,9.07,35.0809
7264,2019,7,2,19,45,9.071,35.0799
7265,2019,7,2,19,50,9.071,35.0789
7266,2019,7,2,19,55,9.069,35.0789
7267,2019,7,2,20,0,9.067,35.0779
7268,2019,7,2,20,5,9.065,35.0799
7269,2019,7,2,20,10,9.059,35.0779
7270,2019,7,2,20,15,9.05,35.0779
7271,2019,7,2,20,20,9.044,35.0779
7272,2019,7,2,20,25,9.041,35.0779
7273,2019,7,2,20,30,9.037,35.0789
7274,2019,7,2,20,35,9.034,35.0789
7275,2019,7,2,20,40,9.032,35.0789
7276,2019,7,2,20,45,9.03,35.0779
7277,2019,7,2,20,50,9.03,35.0759
7278,2019,7,2,20,55,9.028,35.0779
7279,2019,7,2,21,0,9.029,35.0769
7280,2019,7,2,21,5,9.03,35.0759
7281,2019,7,2,21,10,9.028,35.0759
7282,2019,7,2,21,15,9.026,35.0759
7283,2019,7,2,21,20,9.027,35.0759
7284,2019,7,2,21,25,9.026,35.0779
7285,2019,7,2,21,30,9.032,35.0759
7286,2019,7,2,21,35,9.046,35.0759
7287,2019,7,2,21,40,9.055,35.0729
7288,2019,7,2,21,45,9.059,35.0729
7289,2019,7,2,21,50,9.059,35.0739
7290,2019,7,2,21,55,9.059,35.0759
7291,2019,7,2,22,0,9.059,35.0749
7292,2019,7,2,22,5,9.061,35.0739
7293,2019,7,2,22,10,9.064,35.0759
7294,2019,7,2,22,15,9.066,35.0759
7295,2019,7,2,22,20,9.068,35.0739
7296,2019,7,2,22,25,9.067,35.0739
7297,2019,7,2,22,30,9.065,35.0749
7298,2019,7,2,22,35,9.065,35.0749
7299,2019,7,2,22,40,9.062,35.0739
7300,2019,7,2,22,45,9.058,35.0739
7301,2019,7,2,22,50,9.058,35.0729
7302,2019,7,2,22,55,9.055,35.0719
7303,2019,7,2,23,0,9.051,35.0709
7304,2019,7,2,23,5,9.045,35.0709
7305,2019,7,2,23,10,9.038,35.0729
7306,2019,7,2,23,15,9.036,35.0729
7307,2019,7,2,23,20,9.034,35.0729
7308,2019,7,2,23,25,9.031,35.0719
7309,2019,7,2,23,30,9.029,35.0719
7310,2019,7,2,23,35,9.029,35.0719
7311,2019,7,2,23,40,9.027,35.0719
7312,2019,7,2,23,45,9.025,35.0719
7313,2019,7,2,23,50,9.021,35.0729
7314,2019,7,2,23,55,9.022,35.0699
7315,2019,7,3,0,0,9.022,35.0689
7316,2019,7,3,0,5,9.022,35.0709
7317,2019,7,3,0,10,9.02,35.0719
7318,2019,7,3,0,15,9.016,35.0739
7319,2019,7,3,0,20,9.018,35.0709
7320,2019,7,3,0,25,9.015,35.0719
7321,2019,7,3,0,30,9.013,35.0729
7322,2019,7,3,0,35,9.013,35.0709
7323,2019,7,3,0,40,9.01,35.0699
7324,2019,7,3,0,45,9.008,35.0729
7325,2019,7,3,0,50,9.007,35.0719
7326,2019,7,3,0,55,9.006,35.0719
7327,2019,7,3,1,0,9.006,35.0739
7328,2019,7,3,1,5,9.007,35.0729
7329,2019,7,3,1,10,9.007,35.0739
7330,2019,7,3,1,15,9.009,35.0749
7331,2019,7,3,1,20,9.011,35.0749
7332,2019,7,3,1,25,9.012,35.0759
7333,2019,7,3,1,30,9.014,35.0759
7334,2019,7,3,1,35,9.017,35.0759
7335,2019,7,3,1,40,9.019,35.0759
7336,2019,7,3,1,45,9.018,35.0749
7337,2019,7,3,1,50,9.018,35.0739
7338,2019,7,3,1,55,9.019,35.0749
7339,2019,7,3,2,0,9.02,35.0759
7340,2019,7,3,2,5,9.02,35.0759
7341,2019,7,3,2,10,9.021,35.0759
7342,2019,7,3,2,15,9.022,35.0769
7343,2019,7,3,2,20,9.024,35.0769
7344,2019,7,3,2,25,9.025,35.0769
7345,2019,7,3,2,30,9.026,35.0769
7346,2019,7,3,2,35,9.026,35.0769
7347,2019,7,3,2,40,9.026,35.0759
7348,2019,7,3,2,45,9.026,35.0759
7349,2019,7,3,2,50,9.025,35.0779
7350,2019,7,3,2,55,9.026,35.0769
7351,2019,7,3,3,0,9.024,35.0779
7352,2019,7,3,3,5,9.023,35.0789
7353,2019,7,3,3,10,9.022,35.0809
7354,2019,7,3,3,15,9.022,35.0809
7355,2019,7,3,3,20,9.021,35.0829
7356,2019,7,3,3,25,9.022,35.0829
7357,2019,7,3,3,30,9.025,35.0829
7358,2019,7,3,3,35,9.028,35.0819
7359,2019,7,3,3,40,9.029,35.0829
7360,2019,7,3,3,45,9.031,35.0829
7361,2019,7,3,3,50,9.031,35.0829
7362,2019,7,3,3,55,9.035,35.0819
7363,2019,7,3,4,0,9.037,35.0829
7364,2019,7,3,4,5,9.041,35.0829
7365,2019,7,3,4,10,9.043,35.0819
7366,2019,7,3,4,15,9.046,35.0819
7367,2019,7,3,4,20,9.047,35.0819
7368,2019,7,3,4,25,9.046,35.0819
7369,2019,7,3,4,30,9.048,35.0819
7370,2019,7,3,4,35,9.051,35.0819
7371,2019,7,3,4,40,9.055,35.0819
7372,2019,7,3,4,45,9.059,35.0829
7373,2019,7,3,4,50,9.061,35.0819
7374,2019,7,3,4,55,9.061,35.0809
7375,2019,7,3,5,0,9.062,35.0819
7376,2019,7,3,5,5,9.061,35.0809
7377,2019,7,3,5,10,9.056,35.0809
7378,2019,7,3,5,15,9.054,35.0819
7379,2019,7,3,5,20,9.049,35.0809
7380,2019,7,3,5,25,9.049,35.0819
7381,2019,7,3,5,30,9.048,35.0819
7382,2019,7,3,5,35,9.047,35.0799
7383,2019,7,3,5,40,9.048,35.0819
7384,2019,7,3,5,45,9.048,35.0819
7385,2019,7,3,5,50,9.048,35.0809
7386,2019,7,3,5,55,9.046,35.0819
7387,2019,7,3,6,0,9.048,35.0819
7388,2019,7,3,6,5,9.05,35.0809
7389,2019,7,3,6,10,9.051,35.0819
7390,2019,7,3,6,15,9.051,35.0819
7391,2019,7,3,6,20,9.054,35.0809
7392,2019,7,3,6,25,9.053,35.0799
7393,2019,7,3,6,30,9.053,35.0799
7394,2019,7,3,6,35,9.051,35.0809
7395,2019,7,3,6,40,9.051,35.0809
7396,2019,7,3,6,45,9.053,35.0799
7397,2019,7,3,6,50,9.054,35.0799
7398,2019,7,3,6,55,9.057,35.0789
7399,2019,7,3,7,0,9.056,35.0799
7400,2019,7,3,7,5,9.057,35.0789
7401,2019,7,3,7,10,9.058,35.0799
7402,2019,7,3,7,15,9.059,35.0799
7403,2019,7,3,7,20,9.061,35.0789
7404,2019,7,3,7,25,9.064,35.0789
7405,2019,7,3,7,30,9.067,35.0799
7406,2019,7,3,7,35,9.068,35.0799
7407,2019,7,3,7,40,9.069,35.0799
7408,2019,7,3,7,45,9.07,35.0809
7409,2019,7,3,7,50,9.073,35.0799
7410,2019,7,3,7,55,9.075,35.0789
7411,2019,7,3,8,0,9.077,35.0779
7412,2019,7,3,8,5,9.078,35.0789
7413,2019,7,3,8,10,9.077,35.0799
7414,2019,7,3,8,15,9.077,35.0789
7415,2019,7,3,8,20,9.073,35.0799
7416,2019,7,3,8,25,9.068,35.0789
7417,2019,7,3,8,30,9.068,35.0789
7418,2019,7,3,8,35,9.067,35.0799
7419,2019,7,3,8,40,9.074,35.0799
7420,2019,7,3,8,45,9.077,35.0799
7421,2019,7,3,8,50,9.079,35.0779
7422,2019,7,3,8,55,9.08,35.0779
7423,2019,7,3,9,0,9.077,35.0779
7424,2019,7,3,9,5,9.074,35.0779
7425,2019,7,3,9,10,9.071,35.0799
7426,2019,7,3,9,15,9.074,35.0799
7427,2019,7,3,9,20,9.079,35.0809
7428,2019,7,3,9,25,9.082,35.0799
7429,2019,7,3,9,30,9.083,35.0789
7430,2019,7,3,9,35,9.085,35.0789
7431,2019,7,3,9,40,9.085,35.0789
7432,2019,7,3,9,45,9.077,35.0779
7433,2019,7,3,9,50,9.063,35.0779
7434,2019,7,3,9,55,9.058,35.0769
7435,2019,7,3,10,0,9.056,35.0769
7436,2019,7,3,10,5,9.057,35.0789
7437,2019,7,3,10,10,9.059,35.0769
7438,2019,7,3,10,15,9.047,35.0779
7439,2019,7,3,10,20,9.038,35.0789
7440,2019,7,3,10,25,9.035,35.0779
7441,2019,7,3,10,30,9.03,35.0799
7442,2019,7,3,10,35,9.028,35.0789
7443,2019,7,3,10,40,9.029,35.0759
7444,2019,7,3,10,45,9.03,35.0749
7445,2019,7,3,10,50,9.037,35.0739
7446,2019,7,3,10,55,9.042,35.0739
7447,2019,7,3,11,0,9.051,35.0759
7448,2019,7,3,11,5,9.051,35.0759
7449,2019,7,3,11,10,9.044,35.0759
7450,2019,7,3,11,15,9.035,35.0789
7451,2019,7,3,11,20,9.03,35.0779
7452,2019,7,3,11,25,9.035,35.0739
7453,2019,7,3,11,30,9.037,35.0729
7454,2019,7,3,11,35,9.045,35.0729
7455,2019,7,3,11,40,9.052,35.0709
7456,2019,7,3,11,45,9.059,35.0709
7457,2019,7,3,11,50,9.066,35.0709
7458,2019,7,3,11,55,9.07,35.0739
7459,2019,7,3,12,0,9.072,35.0729
7460,2019,7,3,12,5,9.073,35.0729
7461,2019,7,3,12,10,9.071,35.0729
7462,2019,7,3,12,15,9.068,35.0729
7463,2019,7,3,12,20,9.063,35.0739
7464,2019,7,3,12,25,9.062,35.0719
7465,2019,7,3,12,30,9.059,35.0719
7466,2019,7,3,12,35,9.058,35.0709
7467,2019,7,3,12,40,9.056,35.0729
7468,2019,7,3,12,45,9.056,35.0729
7469,2019,7,3,12,50,9.055,35.0729
7470,2019,7,3,12,55,9.054,35.0749
7471,2019,7,3,13,0,9.052,35.0729
7472,2019,7,3,13,5,9.048,35.0739
7473,2019,7,3,13,10,9.045,35.0769
7474,2019,7,3,13,15,9.048,35.0769
7475,2019,7,3,13,20,9.051,35.0769
7476,2019,7,3,13,25,9.052,35.0769
7477,2019,7,3,13,30,9.055,35.0759
7478,2019,7,3,13,35,9.057,35.0769
7479,2019,7,3,13,40,9.059,35.0759
7480,2019,7,3,13,45,9.061,35.0749
7481,2019,7,3,13,50,9.06,35.0759
7482,2019,7,3,13,55,9.058,35.0759
7483,2019,7,3,14,0,9.057,35.0769
7484,2019,7,3,14,5,9.059,35.0769
7485,2019,7,3,14,10,9.059,35.0769
7486,2019,7,3,14,15,9.061,35.0769
7487,2019,7,3,14,20,9.064,35.0789
7488,2019,7,3,14,25,9.067,35.0779
7489,2019,7,3,14,30,9.072,35.0759
7490,2019,7,3,14,35,9.076,35.0739
7491,2019,7,3,14,40,9.073,35.0769
7492,2019,7,3,14,45,9.072,35.0769
7493,2019,7,3,14,50,9.07,35.0769
7494,2019,7,3,14,55,9.065,35.0789
7495,2019,7,3,15,0,9.058,35.0799
7496,2019,7,3,15,5,9.056,35.0799
7497,2019,7,3,15,10,9.052,35.0819
7498,2019,7,3,15,15,9.051,35.0809
7499,2019,7,3,15,20,9.046,35.0839
7500,2019,7,3,15,25,9.048,35.0839
7501,2019,7,3,15,30,9.049,35.0839
7502,2019,7,3,15,35,9.054,35.0829
7503,2019,7,3,15,40,9.058,35.0829
7504,2019,7,3,15,45,9.056,35.0829
7505,2019,7,3,15,50,9.056,35.0829
7506,2019,7,3,15,55,9.056,35.0829
7507,2019,7,3,16,0,9.06,35.0829
7508,2019,7,3,16,5,9.06,35.0839
7509,2019,7,3,16,10,9.065,35.0839
7510,2019,7,3,16,15,9.069,35.0829
7511,2019,7,3,16,20,9.07,35.0829
7512,2019,7,3,16,25,9.071,35.0819
7513,2019,7,3,16,30,9.072,35.0799
7514,2019,7,3,16,35,9.072,35.0779
7515,2019,7,3,16,40,9.072,35.0819
7516,2019,7,3,16,45,9.074,35.0769
7517,2019,7,3,16,50,9.078,35.0739
7518,2019,7,3,16,55,9.081,35.0739
7519,2019,7,3,17,0,9.083,35.0679
7520,2019,7,3,17,5,9.084,35.0719
7521,2019,7,3,17,10,9.082,35.0739
7522,2019,7,3,17,15,9.083,35.0699
7523,2019,7,3,17,20,9.085,35.0769
7524,2019,7,3,17,25,9.09,35.0679
7525,2019,7,3,17,30,9.094,35.0679
7526,2019,7,3,17,35,9.099,35.0559
7527,2019,7,3,17,40,9.1,35.0609
7528,2019,7,3,17,45,9.102,35.0629
7529,2019,7,3,17,50,9.105,35.0659
7530,2019,7,3,17,55,9.104,35.0709
7531,2019,7,3,18,0,9.102,35.0649
7532,2019,7,3,18,5,9.101,35.0619
7533,2019,7,3,18,10,9.099,35.0589
7534,2019,7,3,18,15,9.098,35.0649
7535,2019,7,3,18,20,9.098,35.0629
7536,2019,7,3,18,25,9.093,35.0709
7537,2019,7,3,18,30,9.092,35.0689
7538,2019,7,3,18,35,9.094,35.0639
7539,2019,7,3,18,40,9.096,35.0609
7540,2019,7,3,18,45,9.097,35.0639
7541,2019,7,3,18,50,9.098,35.0669
7542,2019,7,3,18,55,9.098,35.0629
7543,2019,7,3,19,0,9.098,35.0539
7544,2019,7,3,19,5,9.093,35.0609
7545,2019,7,3,19,10,9.092,35.0609
7546,2019,7,3,19,15,9.09,35.0589
7547,2019,7,3,19,20,9.089,35.0529
7548,2019,7,3,19,25,9.087,35.0559
7549,2019,7,3,19,30,9.086,35.0559
7550,2019,7,3,19,35,9.087,35.0549
7551,2019,7,3,19,40,9.087,35.0539
7552,2019,7,3,19,45,9.089,35.0489
7553,2019,7,3,19,50,9.092,35.0529
7554,2019,7,3,19,55,9.094,35.0469
7555,2019,7,3,20,0,9.099,35.0539
7556,2019,7,3,20,5,9.104,35.0559
7557,2019,7,3,20,10,9.104,35.0539
7558,2019,7,3,20,15,9.105,35.0559
7559,2019,7,3,20,20,9.105,35.0499
7560,2019,7,3,20,25,9.106,35.0499
7561,2019,7,3,20,30,9.105,35.0439
7562,2019,7,3,20,35,9.104,35.0339
7563,2019,7,3,20,40,9.099,35.0289
7564,2019,7,3,20,45,9.091,35.0299
7565,2019,7,3,20,50,9.083,35.0359
7566,2019,7,3,20,55,9.086,35.0239
7567,2019,7,3,21,0,9.079,35.0219
7568,2019,7,3,21,5,9.079,35.0249
7569,2019,7,3,21,10,9.075,35.0189
7570,2019,7,3,21,15,9.073,35.0139
7571,2019,7,3,21,20,9.072,35.0129
7572,2019,7,3,21,25,9.074,35.0059
7573,2019,7,3,21,30,9.074,35.0099
7574,2019,7,3,21,35,9.071,35.0129
7575,2019,7,3,21,40,9.068,35.0249
7576,2019,7,3,21,45,9.068,35.0129
7577,2019,7,3,21,50,9.064,35.0189
7578,2019,7,3,21,55,9.061,35.0039
7579,2019,7,3,22,0,9.058,35.0129
7580,2019,7,3,22,5,9.057,35.0209
7581,2019,7,3,22,10,9.057,35.0159
7582,2019,7,3,22,15,9.056,35.0239
7583,2019,7,3,22,20,9.056,35.0139
7584,2019,7,3,22,25,9.056,35.0229
7585,2019,7,3,22,30,9.056,35.0169
7586,2019,7,3,22,35,9.055,35.0069
7587,2019,7,3,22,40,9.053,35.0319
7588,2019,7,3,22,45,9.054,35.0119
7589,2019,7,3,22,50,9.055,35.0109
7590,2019,7,3,22,55,9.057,35.0149
7591,2019,7,3,23,0,9.057,35.0199
7592,2019,7,3,23,5,9.059,35.0259
7593,2019,7,3,23,10,9.061,35.0189
7594,2019,7,3,23,15,9.063,35.0209
7595,2019,7,3,23,20,9.066,35.0119
7596,2019,7,3,23,25,9.07,35.0149
7597,2019,7,3,23,30,9.072,35.0159
7598,2019,7,3,23,35,9.074,35.0209
7599,2019,7,3,23,40,9.075,35.0239
7600,2019,7,3,23,45,9.076,35.0169
7601,2019,7,3,23,50,9.075,35.0259
7602,2019,7,3,23,55,9.074,35.0289
7603,2019,7,4,0,0,9.071,35.0269
7604,2019,7,4,0,5,9.07,35.0289
7605,2019,7,4,0,10,9.069,35.0339
7606,2019,7,4,0,15,9.067,35.0349
7607,2019,7,4,0,20,9.064,35.0299
7608,2019,7,4,0,25,9.06,35.0369
7609,2019,7,4,0,30,9.058,35.0339
7610,2019,7,4,0,35,9.058,35.0289
7611,2019,7,4,0,40,9.057,35.0289
7612,2019,7,4,0,45,9.055,35.0279
7613,2019,7,4,0,50,9.056,35.0219
7614,2019,7,4,0,55,9.056,35.0249
7615,2019,7,4,1,0,9.053,35.0269
7616,2019,7,4,1,5,9.051,35.0219
7617,2019,7,4,1,10,9.047,35.0269
7618,2019,7,4,1,15,9.046,35.0249
7619,2019,7,4,1,20,9.041,35.0209
7620,2019,7,4,1,25,9.037,35.0199
7621,2019,7,4,1,30,9.037,35.0239
7622,2019,7,4,1,35,9.034,35.0219
7623,2019,7,4,1,40,9.034,35.0229
7624,2019,7,4,1,45,9.031,35.0259
7625,2019,7,4,1,50,9.029,35.0259
7626,2019,7,4,1,55,9.031,35.0259
7627,2019,7,4,2,0,9.028,35.0279
7628,2019,7,4,2,5,9.029,35.0389
7629,2019,7,4,2,10,9.031,35.0289
7630,2019,7,4,2,15,9.03,35.0369
7631,2019,7,4,2,20,9.03,35.0449
7632,2019,7,4,2,25,9.03,35.0449
7633,2019,7,4,2,30,9.032,35.0469
7634,2019,7,4,2,35,9.034,35.0509
7635,2019,7,4,2,40,9.036,35.0499
7636,2019,7,4,2,45,9.039,35.0499
7637,2019,7,4,2,50,9.04,35.0549
7638,2019,7,4,2,55,9.041,35.0519
7639,2019,7,4,3,0,9.042,35.0499
7640,2019,7,4,3,5,9.042,35.0539
7641,2019,7,4,3,10,9.044,35.0559
7642,2019,7,4,3,15,9.048,35.0549
7643,2019,7,4,3,20,9.05,35.0579
7644,2019,7,4,3,25,9.052,35.0609
7645,2019,7,4,3,30,9.054,35.0619
7646,2019,7,4,3,35,9.057,35.0619
7647,2019,7,4,3,40,9.059,35.0659
7648,2019,7,4,3,45,9.061,35.0639
7649,2019,7,4,3,50,9.067,35.0659
7650,2019,7,4,3,55,9.072,35.0709
7651,2019,7,4,4,0,9.075,35.0669
7652,2019,7,4,4,5,9.072,35.0679
7653,2019,7,4,4,10,9.067,35.0709
7654,2019,7,4,4,15,9.069,35.0679
7655,2019,7,4,4,20,9.07,35.0699
7656,2019,7,4,4,25,9.072,35.0699
7657,2019,7,4,4,30,9.074,35.0689
7658,2019,7,4,4,35,9.078,35.0709
7659,2019,7,4,4,40,9.086,35.0739
7660,2019,7,4,4,45,9.088,35.0709
7661,2019,7,4,4,50,9.091,35.0729
7662,2019,7,4,4,55,9.094,35.0739
7663,2019,7,4,5,0,9.096,35.0739
7664,2019,7,4,5,5,9.099,35.0739
7665,2019,7,4,5,10,9.1,35.0739
7666,2019,7,4,5,15,9.1,35.0739
7667,2019,7,4,5,20,9.101,35.0719
7668,2019,7,4,5,25,9.1,35.0729
7669,2019,7,4,5,30,9.098,35.0709
7670,2019,7,4,5,35,9.098,35.0719
7671,2019,7,4,5,40,9.095,35.0729
7672,2019,7,4,5,45,9.093,35.0719
7673,2019,7,4,5,50,9.091,35.0729
7674,2019,7,4,5,55,9.093,35.0729
7675,2019,7,4,6,0,9.096,35.0729
7676,2019,7,4,6,5,9.099,35.0709
7677,2019,7,4,6,10,9.109,35.0709
7678,2019,7,4,6,15,9.115,35.0719
7679,2019,7,4,6,20,9.116,35.0699
7680,2019,7,4,6,25,9.116,35.0679
7681,2019,7,4,6,30,9.116,35.0659
7682,2019,7,4,6,35,9.116,35.0589
7683,2019,7,4,6,40,9.114,35.0619
7684,2019,7,4,6,45,9.112,35.0559
7685,2019,7,4,6,50,9.108,35.0589
7686,2019,7,4,6,55,9.105,35.0579
7687,2019,7,4,7,0,9.104,35.0609
7688,2019,7,4,7,5,9.102,35.0619
7689,2019,7,4,7,10,9.104,35.0559
7690,2019,7,4,7,15,9.104,35.0499
7691,2019,7,4,7,20,9.104,35.0519
7692,2019,7,4,7,25,9.103,35.0499
7693,2019,7,4,7,30,9.102,35.0499
7694,2019,7,4,7,35,9.101,35.0499
7695,2019,7,4,7,40,9.101,35.0429
7696,2019,7,4,7,45,9.099,35.0409
7697,2019,7,4,7,50,9.099,35.0419
7698,2019,7,4,7,55,9.099,35.0429
7699,2019,7,4,8,0,9.1,35.0429
7700,2019,7,4,8,5,9.102,35.0399
7701,2019,7,4,8,10,9.106,35.0409
7702,2019,7,4,8,15,9.106,35.0489
7703,2019,7,4,8,20,9.108,35.0449
7704,2019,7,4,8,25,9.111,35.0479
7705,2019,7,4,8,30,9.111,35.0429
7706,2019,7,4,8,35,9.111,35.0419
7707,2019,7,4,8,40,9.109,35.0419
7708,2019,7,4,8,45,9.102,35.0469
7709,2019,7,4,8,50,9.096,35.0419
7710,2019,7,4,8,55,9.089,35.0469
7711,2019,7,4,9,0,9.084,35.0489
7712,2019,7,4,9,5,9.082,35.0519
7713,2019,7,4,9,10,9.08,35.0539
7714,2019,7,4,9,15,9.079,35.0529
7715,2019,7,4,9,20,9.074,35.0539
7716,2019,7,4,9,25,9.069,35.0529
7717,2019,7,4,9,30,9.069,35.0519
7718,2019,7,4,9,35,9.065,35.0559
7719,2019,7,4,9,40,9.063,35.0619
7720,2019,7,4,9,45,9.064,35.0559
7721,2019,7,4,9,50,9.064,35.0569
7722,2019,7,4,9,55,9.062,35.0589
7723,2019,7,4,10,0,9.063,35.0569
7724,2019,7,4,10,5,9.064,35.0559
7725,2019,7,4,10,10,9.062,35.0569
7726,2019,7,4,10,15,9.062,35.0559
7727,2019,7,4,10,20,9.057,35.0619
7728,2019,7,4,10,25,9.055,35.0629
7729,2019,7,4,10,30,9.054,35.0659
7730,2019,7,4,10,35,9.054,35.0649
7731,2019,7,4,10,40,9.055,35.0639
7732,2019,7,4,10,45,9.055,35.0649
7733,2019,7,4,10,50,9.055,35.0659
7734,2019,7,4,10,55,9.056,35.0589
7735,2019,7,4,11,0,9.056,35.0599
7736,2019,7,4,11,5,9.056,35.0639
7737,2019,7,4,11,10,9.055,35.0639
7738,2019,7,4,11,15,9.056,35.0609
7739,2019,7,4,11,20,9.058,35.0579
7740,2019,7,4,11,25,9.063,35.0509
7741,2019,7,4,11,30,9.067,35.0379
7742,2019,7,4,11,35,9.07,35.0399
7743,2019,7,4,11,40,9.073,35.0299
7744,2019,7,4,11,45,9.073,35.0289
7745,2019,7,4,11,50,9.072,35.0409
7746,2019,7,4,11,55,9.074,35.0419
7747,2019,7,4,12,0,9.074,35.0459
7748,2019,7,4,12,5,9.075,35.0449
7749,2019,7,4,12,10,9.077,35.0449
7750,2019,7,4,12,15,9.079,35.0429
7751,2019,7,4,12,20,9.079,35.0469
7752,2019,7,4,12,25,9.079,35.0459
7753,2019,7,4,12,30,9.081,35.0439
7754,2019,7,4,12,35,9.084,35.0399
7755,2019,7,4,12,40,9.085,35.0369
7756,2019,7,4,12,45,9.085,35.0389
7757,2019,7,4,12,50,9.086,35.0369
7758,2019,7,4,12,55,9.087,35.0339
7759,2019,7,4,13,0,9.087,35.0389
7760,2019,7,4,13,5,9.086,35.0419
7761,2019,7,4,13,10,9.084,35.0419
7762,2019,7,4,13,15,9.084,35.0409
7763,2019,7,4,13,20,9.084,35.0409
7764,2019,7,4,13,25,9.081,35.0419
7765,2019,7,4,13,30,9.081,35.0409
7766,2019,7,4,13,35,9.083,35.0359
7767,2019,7,4,13,40,9.078,35.0419
7768,2019,7,4,13,45,9.076,35.0459
7769,2019,7,4,13,50,9.073,35.0529
